Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: C2.raw (F17)	Area: C4.raw (F18)	Area: C6.raw (F19)	Area: A1.raw (F1)	Area: A3.raw (F3)	Area: A5.raw (F5)	Area: D1.raw (F20)	Area: D3.raw (F22)	Area: D5.raw (F24)	Area: B1.raw (F7)	Area: B3.raw (F9)	Area: B5.raw (F11)	Area: B2.raw (F8)	Area: B4.raw (F10)	Area: B6.raw (F12)	Area: D2.raw (F21)	Area: D4.raw (F23)	Area: D6.raw (F25)	Area: A2.raw (F2)	Area: A4.raw (F4)	Area: A6.raw (F6)
Compound290	D-(+)-Malic acid	C4 H6 O5			134.02016	4.233	5507407594.42313	8632138982.89293	9206281316.37794	4403436589.80412	1369348072.22096	3500755812.64378	2702473268.32408	5440216378.21694	5214380246.21592	535950956.789774	580612833.962587	353735866.264745	1722173203.8918	2058016851.51367	4213595884.3033	5304714627.97008	3007124967.08678	3612927.90408437	5850436815.73857	8075031451.14424	6378168088.1391
Compound291	D-(+)-Malic acid	C4 H6 O5			134.02016	5.917	926089749.991362	1084513326.42084	1067092079.05899	105743700.962554	130379128.757896	185960470.00759	667326689.898288	764058307.594842	529491254.860683	126828305.029331	180097569.52831	395539174.282926	347286179.39885	355134307.531695	132478565.403413	496592309.571966	512493102.134022	226089230.302125	3180793051.78233	1522470351.86899	771903088.665896
Compound292	D-(+)-Malic acid	C4 H6 O5			134.02022	4.465	3653942456.64779	464789418.708267	477538297.532986	438189373.554673	383539488.124991	234551161.77485	466267056.54152	1125437919.46543	310133530.731346	49260221.8817125	142631573.154714	92593902.7752316	436668238.111658	1220865545.03156	285451287.777905	240796489.981457	2718622254.76318	3542085799.61642	5198782477.37569	946308155.158712	5713418642.15132
Compound293	(7E)-7-Nonene-3,5-diyn-1-ol	C9 H10 O	Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other		134.07309	17.484	15482300.6841124	44438519.0577346	48550352.8624941	224141448.658014	68430066.3202183	75264311.3411303	413551328.300032	93413489.9477613	33152146.187638	91742406.8816701	50896605.5863123	24580687.3427022	121077376.874044	72347553.2420195	80033856.6119095	24778183.1607377	356302653.863619	39496629.0013512	50307921.7843291	49054144.9734952	25358648.5254219
Compound294	1,9-DECADIYNE	C10 H14	Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other	Other	134.10933	25.289	914835771.689899	1238710792.52535	1443055319.68064	839105207.876296	1644269935.88011	696527924.711256	1752474601.73828	3697162511.39845	13891364314.9446	146969880.249429	972592041.036777	437331863.245838	10791900314.044	11844677883.7463	15056171116.1752	13938968486.5266	1893144117.45763	16623578007.7487	5443659467.30536	6110678518.34665	1847104036.19406
Compound295					134.89464	4	2799541.20126667	3231157.17851782	2863614.63220446	5700670.13865332	6152263.83480317	3836966.8021782	5417401.74266627	3391957.95697742	2548519.33984002	29213323.9814315	17521551.1380053	50738237.484098	4320086.97034557	2466868.26663137	2683741.67731382	2311973.36409545	5030914.39725046	2175698.60499836	4299310.0556268	4210752.88438181	3993337.26495428
Compound296					134.96982	3.585	11456115.9223758	9699733.65073143	13371935.043894	15940884.6930048	15694585.1759567	8136633.36286664	12458706.2362278	10716911.375477	4116841.69920587	15712636.2150314	7419822.92290085	9852196.64541809	8822066.098909	7038156.66035347	7158255.44344751	3891220.15600393	12147418.33547	4748086.85053401	8821274.05447798	9449024.78748399	8966744.79784433
Compound297	4-CYANOTHIOPHENOL	C7 H5 N S			135.01425	16.785	16175815.5882151	24862920.7221395	15888607.358826	104134320.252882	61822265.9108432	131309345.763074	25728020.8245426	111441708.902112	17117406.241256	73989793.2440986	11271640.5799099	7502928.71533565	35798037.5053653	47485671.733783	19629469.0633139	41450359.2915956	13128477.3111946	14287972.0843869	71001386.3589586	25279410.3296977	14936965.2152627
Compound298	Adenine	C5 H5 N5	Metabolic pathways;Purine metabolism;Other	Superpathway of purine nucleotide salvage;Other	135.05451	4.303	96751767.4539234	125135795.536511	140408627.643683	266641028.890473	137810448.567441	153496540.652273	196728517.367169	178875488.491894	442533212.36639	203075951.276336	206841054.963995	96870960.8561583	312885245.789507	285632275.45027	269922598.901407	291917793.774641	222211130.78818	324755696.401923	218714808.36945	197797236.024213	209032763.310084
Compound299	6-Indolinol	C8 H9 N O	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Cyanoamino acid metabolism;Glucosinolate biosynthesis;Other		135.06828	9.078	73053853.5682691	128090644.815202	89242482.4651122	10720443.0174604	64461203.541555	76953923.4378826	24821227.1757678	28339473.2858942	21831961.2217476	34773182.9795419	33844696.1632736	81244886.6815101	63560083.4837782	55731591.0800386	44393013.5134281	26674389.2283125	30872035.3944011	17624927.2520558	48012718.6409551	111515094.515907	86538208.9698477
Compound300	4-[(Z)-2-Aminovinyl]phenol	C8 H9 N O	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Cyanoamino acid metabolism;Glucosinolate biosynthesis;Other		135.06829	9.296	73053853.5682691	127766349.253741	204866236.235681	19209078.1470499	19514558.5217237	23814126.4350514	87774632.4155775	95645609.6956142	59185729.4557006	11750257.5511985	33844696.1632736	81244886.6815101	63560083.4837782	55731591.0800386	47925677.8901813	84128067.5681617	75900835.9746328	48520276.4512443	52497468.6257653	42333607.5268141	34591889.9716633
Compound301	Isopelletierine	C8 H9 N O	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Cyanoamino acid metabolism;Glucosinolate biosynthesis;Other		135.0683	6.411	57633053.9449403	70661404.4061661	99937043.2492745	154634864.384683	38479183.1207729	17953174.6321927	41651251.897324	56218557.2529617	46903657.0504586	30650922.0546663	22870114.6232483	33157712.0359208	27952633.367468	25989636.6182927	27789873.7341669	1987560.55097666	34697898.937372	38673611.2216153	255651044.729059	113566781.392953	64237131.3691477
Compound302	2-Aminoacetophenone	C8 H9 N O	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Cyanoamino acid metabolism;Glucosinolate biosynthesis;Other		135.06835	4.302	303720779.179566	417418929.871951	377894889.08852	9420588.87399843	153046828.885201	146761740.063847	108705225.277582	99086974.8842084	164047873.476277	53129094.6512759	47173839.685666	45377504.5043749	151498069.9838	126121664.736365	156831611.162344	209940522.645309	108223365.243746	155136127.466278	467404584.959928	514421662.98707	397104073.675445
Compound303	Isopelletierine	C8 H9 N O	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Cyanoamino acid metabolism;Glucosinolate biosynthesis;Other		135.06836	4.726	255061144.153012	131550026.937203	102014447.90945	215703422.961088	216490476.441597	284086638.798545	37037803.4196721	94981169.4813563	96192677.5080399	33949801.8460226	40647337.7366184	30398416.7746082	39395296.5860885	126734546.102122	33964797.0155758	63614627.8780786	42826641.5408286	97790090.9862262	467404584.959928	467772224.269358	397104073.675445
Compound304	Isopelletierine	C8 H9 N O	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Cyanoamino acid metabolism;Glucosinolate biosynthesis;Other		135.06836	9.948	32023172.1785584	65128114.0669568	121496409.512948	7403901.45225345	12559919.1243607	12971854.9336123	47253514.3437684	117420018.50725	84728178.9663186	9060135.92869981	19782261.4916877	30125087.4539434	16378061.1513006	4280004.56635504	16957746.8362063	90442245.8986196	58815280.9180452	59532098.9206252	19103074.4645938	24978495.6317311	26706194.0319081
Compound305	Acetanilide	C8 H9 N O	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Cyanoamino acid metabolism;Glucosinolate biosynthesis;Other		135.06837	16.754	22851485.7529855	69166410.266552	153453810.779483	5099986.39365406	4647796.25994316	2118386.68843016	4938944.76866242	2461674.14855688	132432264.866106	3681459.22751858	3713369.37267344	4481216.16993395	4369472.6211403	2051301.08767895	3481980.75526358	134406468.919815	3011184.56146713	7303382.59473064	109740561.294066	72000226.8149368	71469145.6797122
Compound306		C7 H F O2			135.9959	10.277	15672153.7769378	402999.013765048	7075118.37992686	1482604.33916197	3763754.80218373	5527273.27652306	493477.834620792	780699.455389554	11146016.3730159	3072985.63709092	258522.341742207	14523670.5273084	11418276.4324436	6921580.59742792	9424892.30506323	8789754.03590622	13193563.2476885	16444742.6356094	2968852.08763963	4377209.26365962	11235889.0218686
Compound307		C7 H F O2			135.99594	10.55	4030021.82853184	7222895.47180237	6324435.99307518	8370901.5205951	10357724.8033163	7654358.42485912	19080799.0455426	18705282.734312	9957111.6107648	229343.519729621	7733566.74296502	7729656.13026467	305485.460358374	10211343.1241083	9165135.06272368	496287.554521167	11076285.5152818	11531117.5737438	6689759.98895637	8026651.60346653	399069.89198997
Compound308	S-methyl 2-propene-1-thiosulfinate	C4 H8 O S2			136.0016	11.634	2583493.98701013	4329102.08460196	4014278.32790215	1760195.92238839	161241322.404977	2119352.47111619	822909832.866179	22470363.049126	4017496.62191357	799202344.911615	268764021.77361	1981101.31254498	869563854.110783	14390669.8561344	10450380.1057771	3442040.78965165	102631259.482806	2224587.87076538	4359338.5286739	4665443.2085417	3653618.51607692
Compound309	4-Chlorophenylacetylene	C8 H5 Cl			136.00791	12.324	2303916418.80672	1398575097.05649	1359621572.04653	1992222938.42514	1908727555.49339	2016764914.04309	1801098103.10294	1574108527.32476	2244630649.00384	2050385437.47298	2555397855.42107	2220010533.63392	2074097492.3884	2005407362.8416	1780321284.02875	2235680527.88004	1822532231.77135	3488498938.84045	1234748177.38472	1494314635.18148	1559290970.56814
Compound310		C5 H9 F O S			136.03581	3.823	51030583.4556598	50588530.7461201	60030636.7300681	291319740.345163	24141380.0145572	86347304.5445709	94229622.2654062	149687313.12811	53969881.0632733	44428919.6772522	112761961.065024	177479156.991594	61934144.4929258	44120617.6737394	72747286.6708774	95847557.5003494	163862507.298775	25826563.7231338	152046685.118994	143323217.797264	61135217.2095528
Compound311	Hypoxanthine	C5 H4 N4 O	Metabolic pathways;Purine metabolism	Superpathway of purine nucleotide salvage;Purine nucleotides degradation II (aerobic);Superpathway of purines degradation in plants;Purine nucleotides degradation I (plants);Other	136.03839	6.377	1909998364.65518	3161666028.88173	1920540324.70734	7878816896.41912	303528477.719575	2174323734.8656	3837137580.42161	3754667170.39871	1356339096.18816	1152251512.41217	1482291767.83813	2130900981.46837	1223409923.101	1134609085.68785	1753929800.03097	1783589329.38701	2485889652.75282	1496661999.8527	4010929942.49648	3830680044.66915	1767726396.84055
Compound312	Hypoxanthine	C5 H4 N4 O	Metabolic pathways;Purine metabolism; Metabolic pathways;Ascorbate and aldarate metabolism	Superpathway of purine nucleotide salvage;Purine nucleotides degradation II (aerobic);Superpathway of purines degradation in plants;Purine nucleotides degradation I (plants);Other; 	136.03843	4.362	6221995371.64806	5973868115.49538	5774569298.11695	6530347432.60392	7034745090.60177	9129471825.24079	3461078246.82126	5363650734.73057	6996722816.542	1210857942.19273	2212838286.95203	1099244312.08109	4141503005.50151	3098515954.23278	3881218236.49449	8680559273.52056	2373145472.99792	10478217084.9635	5494211671.07134	8093885560.952	4987250897.37928
Compound313	Hypoxanthine	C5 H4 N4 O	Metabolic pathways;Purine metabolism; Metabolic pathways;Ascorbate and aldarate metabolism	Superpathway of purine nucleotide salvage;Purine nucleotides degradation II (aerobic);Superpathway of purines degradation in plants;Purine nucleotides degradation I (plants);Other; 	136.03844	4.749	2960100111.76125	4395742796.32179	4200379325.47827	8519944308.71965	7136021613.35786	9831757803.63656	2265027653.91356	5336526216.64667	2632204241.51061	1245490556.60984	2418903522.86372	1404695899.38781	980423252.311605	2816941697.50963	1607433926.92701	3736122854.01663	2474660692.41131	4457874579.92263	6342362246.075	10000011046.054	3192654686.4809
Compound314	Hypoxanthine	C5 H4 N4 O	Metabolic pathways;Purine metabolism	Superpathway of purine nucleotide salvage;Purine nucleotides degradation II (aerobic);Superpathway of purines degradation in plants;Purine nucleotides degradation I (plants);Other	136.03844	10.454	1407820308.52222	2317783890.99173	1874620222.19872	5250487458.12512	2534503143.64595	5890484205.77317	4689444428.57017	11973764543.544	6834001803.82788	1762631645.6778	2274051213.30873	3764940906.80816	6278020744.26832	2261914032.3565	2723536038.22385	7504800279.5885	12293375720.6742	5800315315.55446	4073781419.93888	1969872100.85618	6878214705.60507
Compound315	3-Vinylcatechol	C8 H8 O2	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine metabolism;Degradation of aromatic compounds;Other	Anaerobic aromatic compound degradation (Thauera aromatica);Other	136.0524	16.232	251568954.089622	564108176.517403	733847224.15842	254306243.387709	168238737.556838	128104976.461364	323155694.7202	275395169.767386	473866580.341564	183840045.677512	193422549.406349	194758252.703904	215106878.522561	130653389.720957	239066813.224166	738655655.005627	372488151.901387	262825456.56869	410360986.930398	704987915.579225	587840518.25468
Compound316	1-Methacryloyl-1H-imidazole	C7 H8 N2 O			136.06345	10.593	1673865.83359192	2276402.45989587	2281991.51812612	2532348.77040191	1079001.90611673	2754253.42988107	3183895.85615546	3526960.84972521	2934769.22414886	3477895.89433229	15518045.3722679	78049928.905513	2922354.6393816	2318094.95748053	3146942.41164968	1913504.5286586	1577273.88327934	3284286.90621846	6228141.9321861	1674007.96156554	1480415.19543607
Compound317		C5 H10 F2 N2			136.08109	4.757	1008387.31655098	16475490.105059	18558380.9017444	3426851.74225365	14999881.4087227	9307781.81771011	10747383.4484921	13466277.6180302	15444488.0308149	8957962.99642379	20094421.9168845	17163522.4979063	7449478.82532909	12941811.6147906	10992452.0372427	15939144.6865423	8884523.20025495	25888106.3441896	18155915.5896872	42432805.7677622	10797547.579148
Compound318		C5 H10 F2 N2			136.0811	4.229	4670981.29486826	9685625.72933716	26703892.5910237	1595411.529382	26352017.5929132	14242241.2368052	41905967.567787	31218187.5856141	46388056.5645708	2068262.79883923	7469980.15926667	2854265.80633439	7378970.00440995	10803987.3493962	9690036.70953561	12100982.7130715	9487623.72823478	71365991.1939109	10995050.4736785	3291069.50444957	15430243.0154428
Compound319		C5 H10 F2 N2			136.0811	4.518	51619455.0814907	58568741.9760891	54896278.1923335	69739663.9856672	31415453.277248	46144014.2857405	31588974.3076438	40545980.2402807	24028590.7145135	13590834.6519935	9371310.24736271	18534983.5794126	16118513.2360599	7802663.37600164	35362110.5620461	37595515.2403192	14111108.3033783	35113407.7142041	43042268.4215945	44721348.2372519	45838066.9940154
Compound320	1-Indanone, 4,5,6,7-tetrahydro-	C9 H12 O			136.08873	10.476	31842065.7055313	35574811.7862621	26441264.0056423	47234221.3010491	37267510.1384942	38775619.0226441	38514456.7220385	29993212.9326707	30424710.4625665	30052703.5339502	40360122.9259264	33141634.0008294	42074114.7833381	32589508.3322682	50785944.696812	29733363.4967787	38742142.895215	37907786.1678427	42925660.5494473	27475189.6952425	39865603.1309102
Compound321					136.09439	13.454	19909504.4110753	36171628.7854053	34636749.0089992	13600054.3739456	10555454.6472461	6632428.77029224	38932469.2186026	8544686.99607574	19684215.0949421	30251463.3461635	20635864.0603549	33345366.626897	23606641.0175506	14818960.0529963	24892856.7328451	45360423.6519796	31434835.0390777	33180135.4221618	12778554.8508104	19956766.1657314	43087344.4429341
