OTU	Genus	Colon_A1	Colon_A2	Colon_A3	Colon_A4	Colon_A5	Colon_A6	Colon_B1	Colon_B2	Colon_B3	Colon_B4	Colon_B5	Colon_B6	Colon_C1	Colon_C2	Colon_C3	Colon_C4	Colon_C5	Colon_C6	Colon_D1	Colon_D2	Colon_D3	Colon_D4	Colon_D5	Colon_D6	SI_A1	SI_A2	SI_A3	SI_A4	SI_A5	SI_A6	SI_B1	SI_B2	SI_B3	SI_B4	SI_B5	SI_B6	SI_C1	SI_C2	SI_C3	SI_C4	SI_C5	SI_C6	SI_D1	SI_D2	SI_D3	SI_D4	SI_D5	SI_D6
0fde62806e4413be1846e836dba2c786	 g__Clostridia_UCG-014	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cd7b1cc6232d6896e37e6cff5489de7	 g__Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfa3561ca0d31bca54be08e2d9f7937f	 g__Lachnoclostridium	0.0019	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8212472385df0dc1b6527a764d613b7d	 g__Acetatifactor	0	0	0	0	0	0	0	0	5e-04	0	0	0.001	0	0	7e-04	4e-04	0	0	0	0	4e-04	0	6e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-04	0
03d1db1ccc574034f8242e94d57eca3b	0	0	0	0	0	0	0	0	0	0	9e-04	0	0.0017	0.001	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f90f9e1ef49c860b1e7cec1cf2b0be91	 g__Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0	0
6b58eab3efa3d8fc502c99815d19e932	0	8e-04	2e-04	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	4e-04	0	0	0	0	0	3e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34cf1174211a251635d51d61b4c5021b	 g__Streptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052	0	0
2197e3c697e9c1427ae1c3277d3c71f9	 g__ASF356	0.0018	0	0	0	0	7e-04	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67b1c25caa66523c4b3d5d41be395509	 g__Clostridia_UCG-014	4e-04	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23176b0d224a85cab9385a426000544f	 g__Clostridia_vadinBB60_group	0	0	0	0	0	0	2e-04	0	0	0	0	0	0	3e-04	4e-04	0	0	0	0	3e-04	0	0	0	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23105dcfe4a9be0936a0a1512756aec4	 g__Muribaculaceae	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acd5756c803df3f582bc0361513b8c70	 g__A2	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	6e-04	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9ed1a2c86edb972db7742981e6901da	 g__uncultured	8e-04	5e-04	0	7e-04	0	0	0	0	0	5e-04	0	0	0	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4d68d25c669c2102f7c6e6e64456f83	 g__Muribaculaceae	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	8e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0
f9f1a44c550f1bf4e1814e3c92c83462	 g__Roseburia	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65564efafb80060ef155c05105b8ed0b	 g__Defluviitaleaceae_UCG-011	6e-04	0	0	3e-04	0	3e-04	0	0	5e-04	0	0	0	0	4e-04	7e-04	5e-04	0	7e-04	0	0	0	6e-04	4e-04	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54e0174aa8565daf971f0e40d489b6c0	0	0	0	0	0	0	0	0	0	0.0014	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-04	6e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a88bc5351b9c713535da6b40677eaf1	 g__RF39	5e-04	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	3e-04	0	1e-04	9e-04	0	0	0	8e-04	3e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cc5231ea86506b08cdeebfec868214f	 g__Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f912849b1b5686c9147d656f3bcbe954	 g__Roseburia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb0c1770f8003ef04e74ce5daed81b65	 g__Mesorhizobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	6e-04	0	6e-04	0	4e-04	0	8e-04	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0
7d7aea6def7148f3cd5b77a1b08f0f11	 g__Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f46fb27c910cdc08b14ef44ef5fe22ea	 g__uncultured	0	0	0	0	0	3e-04	6e-04	0	0	0.0014	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7a5bb26f18474e6c701f3da11ad9e22	 g__Candidatus_Stoquefichus	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0.0026	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad4b6889b2799ded92b2af6bb5513634	 g__Lachnoclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104fcbcf88f277ac846b8052478a5679	 g__Streptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047	0	0
6d8441b17569e2d28c70452ec77bdcef	 g__Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	0	0
a8a0572872d64596ae092a9bce093f3c	 g__Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0
2ff700aee147f5293d188154a55b316c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0
ac82a6ba34a8fdea0101010beaae6960	 g__Clostridia_UCG-014	0	0	0	0	6e-04	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5f4e724b7fd8b007ef230dbd43c7a3c	 g__Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b6cfc95847db37e43c03118c6d4e9aa	 g__Alistipes	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912487364b4fda5993a03f47d60111e9	 g__Oscillibacter	0.0012	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a452acdd4133942f4427f17e596c9a80	 g__Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	1e-04	0	0	0	8e-04	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0
76b39e86c95e0c7dd8b9c57b974f6532	 g__Bacteroides	0	0	0	0.0017	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37a7e187d35366eb6167cbe90e558af1	 g__Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea16df9bba509ab04d25a407bdfd7cc	 g__Mammalia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0
b44c044230b4cbfe1ed3869e6c5bc5fd	 g__Clostridia_vadinBB60_group	0.0014	0	0	2e-04	4e-04	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3855999e373db0c751276cd5a47c20b	 g__Clostridia_UCG-014	4e-04	1e-04	0	2e-04	2e-04	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8107f0e1defbeaf91f0377df8eba680b	 g__Lachnospiraceae_NK4A136_group	0	0	0	6e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	6e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691e42e5f8f917a8ca55e38670afdd	 g__Clostridia_UCG-014	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0.0013	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed52a875953f08d297bc4031f808bb37	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870360668c3977200e9e3c9e18f79721	 g__Clostridia_vadinBB60_group	0	0	0	0	0	0	0	0	0	0	4e-04	9e-04	0	4e-04	0	0	0	0	2e-04	0	5e-04	0	0	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9f8a1e38fcd6166305ee1a90187d5ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-04	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0
0a3cf58d4ca062c13d42c9db4ebcbc53	 g__Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0
3817a5e8703bc8dc602143f428296efd	0	9e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed1d76e65e6d78b54512d10912a0264b	 g__uncultured	1e-04	0	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	8e-04	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70d9b060e6c0b37c28dd6b1b6073baaa	 g__Lachnospiraceae_NK4A136_group	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2236727ffae6d3d4521989084fcbe7b	 g__Clostridia_vadinBB60_group	0	0	0	0	0	0	5e-04	0	5e-04	0	0	7e-04	0	0	0	0	1e-04	0.001	0	0.0011	6e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f38713af6dbed30ebf9709d2d9aaa5e	 g__Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531aa5958090e7b9ccce63177bb153cc	 g__uncultured	0	8e-04	2e-04	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad967928a73ab98e764eee29f69d81ee	 g__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68252dd090f920d475b31fc0a5541c5c	0	0	0	0	3e-04	0	0	0	0	5e-04	0.0013	0	5e-04	0	0	0	0	0	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7ef89fbe0b04fbcfcd1261bbba40170	 g__Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0.0029	0	0	0	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f17639f2860cbb1e573c5f9b00e6cefe	 g__Anaerofustis	7e-04	0	0	2e-04	0	0	0	0	0	0	1e-04	3e-04	4e-04	0	0	2e-04	6e-04	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75707ea6e30a31c3d2ae5a06b35d96c4	 g__RF39	0	0	0	0	0	0	0	0	0	2e-04	0.0015	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fab19e407fc7d0aa7929a7eae23d8b53	 g__Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0
a828d86ae6b1ae29eea5092499bc99df	 g__[Eubacterium]_brachy_group	1e-04	0	0	6e-04	0	1e-04	0	0	0	0	0	0	0	4e-04	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-04	0	0	0	0	0	0
a7e10b5a7787630593788030359a4546	 g__Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004
f5289be782b5b5931759d8b0b1b56d6d	 g__Lachnospiraceae_NK4A136_group	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c3dfd54b7a1473233e8265c8aa572fd	 g__Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf875aa5375131a1cd5c9fb01cca5f1e	 g__Lachnoclostridium	0	0	0	0.0018	0	0	0	0	0	0	0	2e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08d9cc1807801581de9a952a0a719243	 g__Akkermansia	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-04	0	0	0	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9255632ceae811ac18ebe35fde6685d	 g__Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0
c33d3540449df9a678cc737a39e52589	 g__uncultured	0	0	0	0	0	0	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0
e5c0eecb2edc3211ea66379f84006834	 g__uncultured	5e-04	0	0	6e-04	0	1e-04	0	0	7e-04	0	0	0	4e-04	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d625b45f2f022c5c256b6d58913d0744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0
62eba1efd9451ab8b4d182840655d106	 g__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-04	6e-04	0	7e-04	0	0	0	0	0	0	0	8e-04	0	0	0	0	0	0	0	0	0	0	0	0
562854b94bf0e6d7bfadb0986fc85670	0	4e-04	2e-04	0	0	0	3e-04	0	5e-04	2e-04	0	0	0	0	3e-04	0	0	0	3e-04	1e-04	0	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14e78619269b8c45554ab4a8ddf2f22c	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-04	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e6f1849d93723676dff6cb1962941a8	0	0	3e-04	0	0	2e-04	0	0	0	0	0.001	0	3e-04	0	0	0	0	0	0	0	1e-04	0	0	8e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e9e6197d0866ceeaa0d19f676601a4a	 g__Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a28e6b1aaae69477039957bc8a1222f	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-04	0	0	0	0
ce5f1b27cb5641b78d8c25512ca0a978	 g__RF39	0	0	0	5e-04	0	0	0	0.0013	0	1e-04	1e-04	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b784873c151e4aaedf33184b6ea2148	 g__Incertae_Sedis	0	0	0	6e-04	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4170fd31c9aceb042c699e6c8b0f486	 g__Clostridia_vadinBB60_group	0	0	0	6e-04	0	0	2e-04	0	0	9e-04	0	0	0	0	0	0	7e-04	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c92295ac583ea0e70db73afa36b203be	 g__Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0
e9c5c7f40dc0d24681936be2db1c8467	 g__Burkholderia-Caballeronia-Paraburkholderia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0.0023
65f32d7c5431e4055dbced9a1402225b	 g__Tyzzerella	0	0	0	0	0	0	0	0	0	5e-04	0	0	0	0	0	5e-04	0	2e-04	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242e96ecaab039a6dad6619d8bf8ef95	 g__Lachnospiraceae_NK4A136_group	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f2528fd60a3c6bfdd9c72b69f0f91ae	 g__uncultured	9e-04	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	2e-04	0	0	0	0	0	0	0
c9a8c692374f350d7d810c60436e3f69	 g__Clostridia_UCG-014	4e-04	0.0014	0	3e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea4510a10f5c6a8339f7a26eaefbad39	 g__Lachnospiraceae_UCG-001	0	0	0.0013	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
901c9973bde010c1a5c49023e63cc252	 g__Lachnospiraceae_UCG-004	8e-04	0	0	0	0	0	0	0	0	0	8e-04	0	0	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fec2da4ccc40b9ad85a020553063366b	0	0	0	0	0	0	3e-04	0	0	0	0	0	0	0	0	0	4e-04	0	0	0	0	5e-04	8e-04	0	6e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b0f16ab194080ce6229cc64eee171ac	 g__uncultured	3e-04	0	0	0	0	0	8e-04	0	0	0	0	0	9e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0
18f397805102f2780cb6b5231c9d7125	 g__Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84c1d13a68fbdf38f6e7b8c20d7a2759	 g__Muribaculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a81c9ceb0e18bad49e3bb5ce06f432a	 g__Ralstonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0
503ec9c9c280d85166ed0d80cc17a73f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	0	0.0012	0	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-04	0
38ea62bfc6b2efdf4c54599efb21b855	 g__Lachnospiraceae_NK4A136_group	0	0.0011	0	0	2e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9311623d8423d99956fadb50aaedf54	 g__uncultured	0	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238865c1eee6226c618dd43596f6fe11	 g__Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41f5c878cebd5919bf3ec822bcda3aa7	 g__Clostridia_UCG-014	4e-04	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cda726895f96e5c4557ffdf37a4af525	 g__ASF356	0	0	0	4e-04	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77ea7b777b00343c5641bc026dae0225	 g__Muribaculaceae	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65e42c2d69bcf093aa2417e578bde9ec	 g__Lachnospiraceae_UCG-001	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
