Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: A1-GenX-colon.raw (F1)	Area: A3-GenX-colon.raw (F3)	Area: A5-GenX-colon.raw (F5)	Area: B2-PFos-colon.raw (F8)	Area: B4-PFos-colon.raw (F10)	Area: B6-PFos-colon.raw (F12)	Area: D1-GenX-colon.raw (F17)	Area: D3-GenX-colon.raw (F19)	Area: D5-GenX-colon.raw (F21)	Area: B1-GenX-colon.raw (F7)	Area: B3-GenX-colon.raw (F9)	Area: B5-GenX-colon.raw (F11)	Area: D8-PFos-colon.raw (F18)	Area: D10-PFos-colon.raw (F20)	Area: D12-PFos-colon.raw (F22)	Area: A8-PFos-colon.raw (F2)	Area: A10-PFos-colon.raw (F4)	Area: A12-PFos-colon.raw (F6)	Area: C2-PFos-colon.raw (F14)	Area: C4-PFos-colon.raw (F15)	Area: C6-PFos-colon.raw (F16)
Compound1551		C6 H17 Cl N6 O2	NA		240.11077	4.414	538720.158689315	230571.908344541	639557.583018265	13448.3292025713	1575701.53991012	1198610.50255142	226593.55496192	582080.643742042	289180.615868226	507283.653819505	656534.640416085	217513.300798096	359707.967008491	840056.323738902	392525.38904088	26510.729305163	521277.541227779	1577339.76101418	20137.2281537131	904942.392226071	1010782.21665443
Compound1552		C10 H22 F2 N2 S	NA		240.14709	5.448	113603.221026785	500528.533339864	145269.152865788	376442.163471574	52316.1711642467	135885.765124259	27121.0826592985	57947.6415431023	22232.1096119256	172083.409346962	200107.717710293	199157.333181478	106853.755906865	127919.604311968	186031.881883562	90348.308540923	62767.8630450773	125862.498354131	45829.8301089933	101855.945498674	477265.428577067
Compound1553	3,3',5,5'-Tetramethylbenzidine	C16 H20 N2	NA		240.16562	20.394	2438714.08707199	379309.649054845	864787.241841437	10946255.8633995	4435383.20071342	40887974.747776	328086.285152114	767962.751283418	3339178.48093767	1788854.06771564	550015.337862627	6187533.86252335	39833390.399072	996993.300152894	10867700.3093225	940072.911903853	10519513.1050899	725437.179151457	8127377.32337092	17751913.9729954	3857959.27413973
Compound1554		C4 H6 Cl F N5 O2 P	NA		240.99219	3.31	4521424.4076146	1715555.83605091	16767614.1559614	3875152.89433589	10398676.4702499	5446324.45714972	5158253.39242958	483931.466130924	7493755.69228961	6562693.04274056	11143410.4831912	6690258.60917313	8048604.05786445	12484107.4731203	14237.863896817	11707802.7593495	13006357.0486179	10927248.2598566	4443324.98314547	99277.06437151	5410262.3020842
Compound1555	6,6-dimethyl-4-piperidino-5,6-dihydro-2H-thiine-2-thione	C12 H19 N S2	NA		241.09236	11.091	1642005.7733078	1325155.87846176	567517.65710252	72476.2029684267	919638.1378225	1434400.23093824	481779.194128872	566529.270332229	508252.899299779	899902.883900622	1015096.18931718	285372.887440248	710386.051468718	823665.077335446	1823532.33641262	326266.636336355	208045.21454865	189035.940970822	418192.730498645	895363.652554562	211077.377036671
Compound1556		C7 H11 N7 O3; C7 H11 F4 N5	NA		241.09473	4.53	639592.007756011	598397.950319033	881472.952922547	15368.0366273331	1275934.96361625	1052152.75308852	262212.756372394	728069.857623841	275924.53427836	702811.474251829	574440.577334109	282865.368763226	555605.993676023	1213175.90128412	629911.571605882	155872.855264055	706334.377478698	1057529.32959153	21129.8070496724	1168580.51260024	867343.063605523
Compound1557		C12 H19 N S2	NA		241.09482	5.211	116160.868675851	12926.2276350161	90394.4030874023	13847.6204695365	1169732.68638915	199495.237034327	34623.4138479739	11684.7402274687	8250.86839216348	153815.015199469	82585.5098211315	48745.2222079136	66061.2187892632	140705.295581362	17636.8915010368	69700.6152068062	86169.2560222269	281615.716062147	16032.7528362339	622300.816315169	95978.9188280678
Compound1558		C12 H19 N S2	NA		241.09496	5.434	179267.242405148	178014.330113469	202300.248402933	19155.6465141535	99468.7325373827	67549.9349541988	46081.2439330701	170924.076709048	79565.9582151603	232758.480362378	331892.534717047	86538.9248978064	72482.7446152066	556270.786148044	136420.036184612	9134.02824590251	113855.784866737	382385.110560877	14960.6542998113	852956.77074016	87322.1746113627
Compound1559	(2Z)-2-[4-(2,2-Dimethyl-5-oxotetrahydro-3-furanyl)-2-butanylidene]hydrazinecarboxamide	C11 H19 N3 O3	NA		241.1424	11.19	416390.234011154	391686.217551539	298885.760465601	139374.449356035	886880.824354652	1160903.88732687	128273.861684107	833739.098573213	236846.55548586	381506.134553656	381443.977523194	88404.9370318551	37781.3927728461	628015.654088713	363981.706408536	156748.759798861	53907.4517222137	305011.968820989	606971.154198255	806899.802729294	589544.245875873
Compound1560		C5 H20 N7 O2 P	NA		241.14242	4.823	125320.324479307	63399.4660319296	55751.4272704145	12092.0899501574	422772.778867593	366270.589661645	56730.3378576746	51894.159783602	43732.7522258689	118192.238816277	149497.846599096	47301.7582547576	56444.7931264946	83955.013439371	77596.5687108698	42235.2780133323	342387.274231979	527028.96645357	10981.1965721712	139994.773821255	180308.003421552
Compound1561		C13 H27 N3 O	NA		241.21515	18.079	32776.387797666	47076.2162143728	28489.4091783599	9453704.25514566	617299.767462002	58936.5427846909	28248.7666212293	43614.0213835503	28447.4996972582	47275.6619298009	65915.3124423446	53102.2037169805	83743.5786032473	64131.4980571798	79516.0585534248	17420077.4320338	416932.868002104	37299.6585374747	4085246.50382385	162566.365763674	47069.3386589215
Compound1562	N-Pentyldecanamide	C15 H31 N O	NA		241.24022	25.485	407110.448093668	56078.8013637822	84791.4177036354	897488.873298378	176156.08744473	50737.768245604	45621.1194151528	104885.244759453	104514.93707529	65248.7218488611	80778.1993811235	46803.4346878397	106862.713427516	66917.4488582092	364379.564595702	1262910.12507782	117421.079357498	85040.1897226966	1344495.68130438	231179.803717465	148664.116605253
Compound1563		C2 H3 F3 O4 P2 S	NA		241.91802	3.455	1171229.68420396	595524.865075573	45459.4068673228	644037.636157128	364635.475275123	163473.875841588	309043.559798367	1798116.90029043	84268.5523726688	250313.395914691	86094.8214983067	393474.226182772	2395233.69315614	443533.275585875	6998466.51472808	1494341.44922953	833787.595464877	29072.1587674752	755814.228107503	4591090.10477791	724267.608793624
Compound1564		C5 H9 Cl F N4 O2 P	NA		242.01244	3.36	180380.697986467	70811.25337015	528528.620220352	368082.366081393	935537.159081922	460830.612593051	117692.636977617	19454.0482738635	146335.92524225	230252.159885251	437495.189010495	170117.540328805	408853.908298936	830496.076915641	15175.3835893227	1377477.12214624	1212893.33072209	1345140.77916105	343086.889189128	15236.1455148679	365948.204557521
Compound1565		C8 H17 F O3 P2	NA		242.06362	3.841	148246.61430003	10430.6795657617	158681.578861697	1728.68679023235	123970.186776192	19163.8567243189	10844.0159678778	32694.6816790166	25146.506099607	243647.936537705	408014.685054383	27920.746317312	10075.696773894	788480.391440573	19630.7711962864	3174.4817073977	174297.928945571	17735.0680190323	2041.89576230193	14722.7728445492	423111.488199058
Compound1566		C8 H21 O2 P3	NA		242.07627	4.418	1413218.03048562	350697.255729061	409076.202931061	15497.2633922711	962905.816691502	408916.512853512	204461.132472892	597709.891619405	220316.802230926	242668.400998531	369962.892573164	171444.394601759	644314.227429261	414040.019131735	151676.607079922	16882.600387398	366783.031660783	165497.620524961	16048.6084061136	406788.849114521	338594.133550876
Compound1567	3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol	C12 H10 N4 O2	NA		242.08005	14.732	2023011.33111453	3405694.49924786	2216440.88478628	210909.049356729	4637612.55396685	649887.261167531	908620.063692393	1981413.21628318	111285.55323022	2291098.50188585	5017670.4219251	1345383.11696255	104029.274704244	664183.894448895	140534.821555564	2926215.07563458	1838599.92052954	2612607.30253305	1258437.28557783	2828122.10343695	422485.578309305
Compound1568	3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol	C12 H10 N4 O2	NA		242.08014	14.933	127860.237739135	218706.914131521	287455.211859627	283136.770661587	1123499.00521351	117826.234318897	908620.063692393	699346.882090199	152904.522514819	2291098.50188585	1511096.73570142	1345383.11696255	129630.378464812	664183.894448895	180457.632080242	4000049.93556394	4585053.19743452	3296623.86613151	1258437.28557783	3517431.34516327	422485.578309305
Compound1569	Thymidine	C10 H14 N2 O5	NA	Other	242.09003	10.822	720500.648756561	336416.980012986	466022.917535051	150078.273912213	1232311.98091453	793751.819970867	335324.985942828	349673.907484771	512684.14789539	282561.392787279	702253.959291583	170396.542990582	612914.354597582	647045.414711106	253511.491152824	197312.602088545	209076.378412485	277938.06523418	325852.019508144	1055657.42707425	533300.18262556
Compound1570	(R)-Equol	C15 H14 O3	NA		242.0939	16.895	1560914.32351523	1735603.91981395	2198743.12803692	112412.221461935	595684.276831605	248622.159218138	1538730.33384263	1986478.94556086	1325802.18867725	1429366.7563316	3809703.14916257	976825.810993405	171810.104116982	2299665.37314833	177065.831814535	564044.057307198	281818.478918056	193262.19319936	1497294.58370166	1929430.18498028	2531991.76569709
Compound1571	Dimethyl 2,2'-(5-oxo-1,3-cyclohexanediyl)diacetate	C12 H18 O5	NA		242.11519	13.956	1157188.15337658	1182945.80222998	1281576.67675497	365844.905962799	6747257.8066515	2123068.79338515	817674.525962854	1406462.2121049	738308.964777161	1358556.07605806	1438829.75769196	58313.8798301565	668894.478166411	1563727.95976671	301265.844111508	2223898.23976983	397466.037742292	899903.75468309	560173.19743176	204602.441347113	1156061.4408115
Compound1572	; MFCD00014931	C10 H20 F2 O2 S; C12 H18 O5	NA		242.11523	13.723	16871622.7495489	15980930.5634946	17710173.4352336	5187072.35840346	20431586.6404768	13526640.3877229	11747459.2190539	19158451.6485668	9605202.93040316	18021270.7126413	14813111.9167048	8116284.93718637	7138563.599713	12837505.600016	2487953.11819588	12815299.1733988	9029475.95443365	15825697.8576407	4258959.22576137	16179270.5580799	10424987.3549335
Compound1573	4-({[2-(2-oxo-1-imidazolidinyl)ethyl]imino}methyl)benzonitrile	C13 H14 N4 O	NA		242.11988	18.329	3332197.45513407	3067212.36243847	1061017.00782362	1340974.142357	3046465.38097948	1212508.81467435	2612002.83102774	2966912.25981352	1592028.50012896	2013666.60558706	3287700.7742249	652474.464063042	4133009.29498691	1801246.65666184	11245723.9917438	324475.329653072	361005.799921292	100437.258542066	1858465.64966125	3701962.14698446	1178468.85022834
Compound1574		C9 H20 F2 N2 O S	NA		242.12649	4.426	1193738.00765016	731166.295222192	1732180.15813649	15333.6835876368	1287616.87346243	989668.073068405	444490.753899843	662693.091414344	578929.33128491	1601715.17576039	923814.994997917	445524.551777931	1002554.80639017	1478056.59926077	546765.946069588	44886.3824877443	754780.0164342	745175.153632776	30274.7754590869	1740244.37631628	1175065.78359383
Compound1575	3'-HYDROXYPENTOBARBITAL, (1'R,3'S)-(+/-)-	C11 H18 N2 O4	NA		242.12665	11.381	930477.162948775	1497215.97360133	878500.037558452	865622.616500939	4270992.19755365	3543235.54498535	761546.616947969	2906484.35290461	759761.838984303	983234.160056632	1920102.09830179	242527.900606881	160674.171827138	2478629.18800998	1727960.15759377	547170.693468189	225213.246875554	3472241.86707473	4647287.74123213	2473955.34944604	3481842.60245614
Compound1576	2-Methyl-2-propanyl 2-(methylcarbamoyl)-1-piperidinecarboxylate	C12 H22 N2 O3	NA		242.16297	4.819	101440.954747663	57403.5327467455	112462.506809529	5956.21679639362	245901.618022327	1096317.26598016	36371.0279664417	106096.255606229	74699.912420784	60976.12499587	110598.561742685	47372.3023781947	56861.5785661132	131892.744061818	48015.194190536	23026.0850636985	189669.866224763	378950.345372285	9850.84044118226	87248.6414853223	217714.300549219
Compound1577		C11 H22 N4 O2	NA		242.17548	5.401	622890.760879707	423373.516844466	227737.576704079	44504.5365265347	839505.680104568	456198.306541065	95654.6938557523	209392.58395118	84081.1432669205	283221.577020057	451173.408350514	140990.070979546	1005296.58410095	469505.521614738	1307026.60633121	53503.8773824266	376057.198940815	160713.955876452	46234.5207901099	962166.472946083	28945.9236915566
Compound1578			NA		242.17551	4.954	273760.706021148	294688.060063179	170025.120662622	2718.95188861504	309253.916939153	298319.8062795	140032.238251221	576254.746828887	209044.524477468	194352.981013113	622231.979875269	171308.658165914	490569.83000773	201873.625069257	793629.18284319	5964.28271240225	313801.93364865	264571.39925089	1801.35454925853	185505.022473127	73455.3732248076
Compound1579			NA		242.17582	3.812	11625.1033253462	172788.235054657	98208.9368280243	953.569397014947	58791.371434981	189435.402979438	11301.6122051802	393912.054417242	31161.7504103473	383704.565553465	802178.334744672	19030.184583825	27171.2989077189	10397.6284245233	975622.828739464	1860.95032882381	122876.898708721	46392.1282473256	1031.75937872117	1683302.63334288	584507.577378085
Compound1580			NA		242.83047	35.531	16747.6206606259	23651.8991000155	18512.6155100731	184410.125196499	35682.8285623963	48045.2366656196	13784.8478673912	21567.1615428458	13711.4324270656	32286.544162301	37837.9030581817	15213.1882322399	114765.827004868	23264.0825279665	48287.583169245	313533.978872506	35336.9187095938	13538.537250251	2276866.94538196	145960.467476376	47994.7922616792
Compound1581		C H Cl3 N O P S2	NA		242.83057	4.698	8769.6550732117	10740.0979258541	16707.1485067216	20096.9890119208	220584.742099092	85239.196570145	8194.78719209035	12163.3394736142	8439.68071015143	71552.2961655092	22138.4275073674	6598.05130199866	9850.95485326041	12245.4666500802	16288.9166491133	26508.366595546	537974.83577921	139568.08603799	24032.9202454397	465614.590365703	26138.8346325097
Compound1582		C3 H6 Cl F3 N O4 P	NA		242.96741	3.63	179742.405661126	137947.377287216	31505.6841674673	48414.2601172941	425047.129626848	622368.677258571	21105.0507640407	95830.5649444161	21259.6166255103	89677.2047498131	115908.268423854	29023.3277167347	58545.8100954434	51269.4443808306	1184480.09458692	73077.2483893028	67420.180657641	56470.411740336	78873.7540657018	347151.361376253	146947.948635312
Compound1583		C9 H9 N O S3	NA		242.98438	18.34	36080.4093744642	54140.6240106562	35370.732945754	2262436.99618607	232630.5239409	58705.9738132744	30109.5276135982	50893.3900910335	32500.7578564712	44167.8028421763	61346.73626298	38388.4944847104	99423.0806716632	47370.7002709398	156852.759246489	6951497.38386776	384600.871930323	42643.9357418269	321801.039558165	140521.050321278	43390.6351542535
Compound1584		C3 H6 N3 O8 P	NA		242.9895	3.351	832093.394477415	343575.299039135	2557719.43865404	644076.216931724	1932746.70727842	908688.37295039	912567.52367655	102022.709286076	1372763.40321425	1369866.88552513	2490147.92148678	1108907.76084263	1430045.17964794	2381486.63901635	8837.1573798491	1954329.39554913	2232423.07462	2010276.72397582	808050.496569435	14324.6339877418	1022357.22045214
Compound1585		C7 H12 Cl F2 N3 O2	NA		243.05956	4.049	451691.178226051	243924.211019572	2045497.24686355	5701.82056233555	1306965.48590174	716874.944457751	35149.6242808924	303768.324463071	650358.999108152	946462.747127615	1826744.17085054	319952.113990597	833841.135335557	1714832.96906662	75718.2992455808	12581.558623415	430466.437427648	1146638.54092346	20734.9001340151	50427.7947860586	1189258.01514177
Compound1586		C3 H5 F4 N9	NA		243.05962	3.736	1184031.24045877	393782.472786803	2572540.04239675	10415.6411687896	444494.236995578	883505.609999839	783775.605647738	241112.660995254	755525.201511371	1176684.37330368	2234965.97495452	970243.806413486	239065.637216682	2236410.35860494	45634.2611292386	18757.8881591696	3226217.62290717	816668.403809413	35162.4976588063	89513.7193172631	3331539.91843309
Compound1587	2-Fluoro-6-(4-methoxyphenoxy)benzonitrile	C14 H10 F N O2	NA		243.07167	4.304	4067542.47023591	2609729.3740169	806207.460358634	40151.3326919262	3021104.76891423	2427453.44310795	328493.90195149	3340938.66193452	546314.470766261	1412723.64421214	1546772.50691274	1000485.9881441	2202470.9854892	4477904.20843765	4445564.20677272	29251.777163347	239630.300246429	2737364.9822458	89899.5290242666	2130214.68276985	2724779.7774214
Compound1588	2-Fluoro-6-(4-methoxyphenoxy)benzonitrile	C14 H10 F N O2	NA		243.07171	4.035	20604832.3162935	13765852.2251893	7102374.93176756	125110.774424073	18059620.1937185	13772806.4110038	3026549.22115671	22202544.261913	3992200.35612555	14210541.9542318	11932657.910064	5713726.48722058	25049866.2641584	17406231.9520997	28221205.5066686	235759.852378592	4137151.73112317	11538699.0140752	637256.740642588	22169584.6125127	16993872.2127023
Compound1589		C5 H9 F4 N7	NA	Other	243.08516	4.341	195934.230699793	79150.8695111255	106438.631153416	8987.83247058109	608082.002055855	453414.314480087	76434.6877091661	281525.222736984	102214.037650492	170125.178068155	164354.419538589	63484.0467297913	50570.7188912786	176551.169934559	173916.016655132	8248.07398003353	176949.331118043	247916.41269405	7831.49507325203	462211.603294679	339827.60064885
Compound1590		C5 H18 N5 O4 P	NA		243.11043	4.497	1153732.04189094	592237.518573948	1612146.99589655	25357.8739327658	1773709.74470032	1193914.41908339	378462.84141056	817575.084883577	267326.007014681	1569236.85140751	1059940.42205669	276195.951250193	1033397.04857187	1647362.17296944	388642.73006975	85371.2109159294	603471.44991064	1097417.52436633	36490.1189016476	1776218.07674979	1700047.26016584
